UH,Reserva,Valor,Data,Hora,Usuário,Qtde.,Motivo
603,55531873,425.25,1/21/2022,07:48:38 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
710,56132689,-30,1/21/2022,08:37:00 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
710,56132689,-1.5,1/21/2022,08:37:00 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
811,56180101,-30,1/21/2022,08:23:12 AM,LPADOVINO,2,HOSPEDE NÃO CONSUMIU
905,56038860,-5,1/21/2022,12:33:26 PM,CFIOR,1,HOSPEDE NÃO CONSUMIU
907,55316948,-4,1/21/2022,10:11:21 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
907,55316948,-8,1/21/2022,10:11:21 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
907,55316948,-4,1/21/2022,10:11:21 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
907,55316948,-6,1/21/2022,10:11:21 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
101,56099096,95,1/22/2022,10:43:07 AM,LPADOVINO,1,HOSPEDE NÃO CONSUMIU
211,56006381,-0.01,1/22/2022,01:04:49 AM,RFREITAS,1,ERRO DO SISTEMA
211,56006381,948.16,1/22/2022,01:04:28 AM,RFREITAS,1,Erro de Laçto
211,56006381,0,1/22/2022,01:04:49 AM,RFREITAS,1,ERRO DO SISTEMA
501,56184506,218.93,1/22/2022,04:03:22 AM,RFREITAS,1,ERRO DE LANÇAMENTO
605,56154569,50,1/22/2022,09:35:19 AM,CFIOR,1,AUTORIZADO PELO GERENT
610,56065655,169,1/22/2022,12:42:59 AM,RFREITAS,1,ERRO DE LANÇAMENTO
807,55687857,-102,1/22/2022,03:14:27 AM,RFREITAS,1,ERRO DO SISTEMA
807,55687857,-5.1,1/22/2022,03:14:27 AM,RFREITAS,1,ERRO DO SISTEMA
1007,56170114,291.06,1/23/2022,04:12:00 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
1207,56221177,-210.92,1/23/2022,05:29:25 PM,LPADOVINO,1,ERRO DO SISTEMA
305,56038607,-16,1/23/2022,12:18:59 PM,RFELIZ,1,HOSPEDE NÃO CONSUMIU
308,56207735,25,1/23/2022,08:37:59 AM,CFIOR,1,ERRO DE LANÇAMENTO
608,56209819,873.18,1/23/2022,11:57:51 AM,LPADOVINO,1,LCTO EM DUPLICIDADE
907,54976545,-25,1/23/2022,09:30:16 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
907,54976545,-1.25,1/23/2022,09:30:16 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
104,56197861,38.25,1/24/2022,12:20:59 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
1102,56146795,318,1/24/2022,03:17:26 AM,LPADOVINO,1,Erro de Laçto
1106,56200005,-179.9,1/24/2022,07:07:59 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1111,55988504,-17.65,1/24/2022,10:20:53 AM,LPADOVINO,1,ERRO DO SISTEMA
1111,55988504,-353,1/24/2022,10:20:53 AM,LPADOVINO,1,ERRO DO SISTEMA
407,56144598,318.33,1/24/2022,09:54:06 AM,LPADOVINO,1,LCTO EM DUPLICIDADE
502,56158734,-33,1/24/2022,09:47:59 AM,LLUZ,1,ERRO NA IMPRESSÃO
511,56182538,-1.25,1/24/2022,07:37:27 AM,LPADOVINO,1,ERRO DO SISTEMA
511,56182538,-25,1/24/2022,07:37:27 AM,LPADOVINO,1,ERRO DO SISTEMA
611,55773451,-5.37,1/24/2022,02:51:59 PM,LPADOVINO,1,ERRO DO SISTEMA
611,55773451,-107.49,1/24/2022,02:51:59 PM,LPADOVINO,1,ERRO DO SISTEMA
707,56220979,234.36,1/24/2022,09:45:26 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
707,56220979,-223.2,1/24/2022,09:45:26 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
707,56220979,-11.16,1/24/2022,09:45:26 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
907,56184514,-7.16,1/24/2022,03:04:59 AM,RFREITAS,1,ERRO DO SISTEMA
907,56184514,-0.36,1/24/2022,03:04:59 AM,RFREITAS,1,ERRO DO SISTEMA
1008,56148275,569.36,1/25/2022,12:24:00 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
101,56242271,256,1/25/2022,09:07:31 PM,CFIOR,1,AUTORIZADO PELO GERENT
101,56219814,701.4,1/25/2022,08:50:58 AM,LPADOVINO,1,Erro de Laçto
101,56219814,-334,1/25/2022,08:51:22 AM,LPADOVINO,1,ERRO DO SISTEMA
101,56219814,-16.7,1/25/2022,08:51:22 AM,LPADOVINO,1,ERRO DO SISTEMA
101,56219814,-334,1/25/2022,08:51:22 AM,LPADOVINO,1,ERRO DO SISTEMA
101,56219814,-16.7,1/25/2022,08:51:22 AM,LPADOVINO,1,ERRO DO SISTEMA
103,56231911,-3,1/25/2022,05:55:00 AM,PTANAKA,1,ERRO DE LANÇAMENTO
103,56231911,-3,1/25/2022,05:55:00 AM,PTANAKA,1,ERRO DE LANÇAMENTO
103,56231911,-60,1/25/2022,05:55:00 AM,PTANAKA,1,ERRO DE LANÇAMENTO
103,56231911,484.53,1/25/2022,09:29:59 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
103,56231911,-60,1/25/2022,05:55:00 AM,PTANAKA,1,ERRO DE LANÇAMENTO
103,56231911,-7.69,1/25/2022,06:42:11 AM,PTANAKA,1,ERRO DO SISTEMA
103,56231911,-153.82,1/25/2022,06:42:11 AM,PTANAKA,1,ERRO DO SISTEMA
1111,56201745,26.25,1/25/2022,07:27:59 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
806,55928471,-37,1/25/2022,12:18:50 PM,LLUZ,1,ERRO NA IMPRESSÃO
106,56225059,-31,1/26/2022,01:45:16 PM,LPADOVINO,1,HOSPEDE NÃO CONSUMIU
106,56225059,-1.55,1/26/2022,01:45:16 PM,LPADOVINO,1,HOSPEDE NÃO CONSUMIU
107,56219423,716.63,1/26/2022,12:57:56 AM,RFREITAS,1,Erro de Laçto
107,56219423,-0.01,1/26/2022,12:59:20 AM,RFREITAS,1,ERRO DE LANÇAMENTO
107,56219423,0,1/26/2022,12:59:20 AM,RFREITAS,1,ERRO DE LANÇAMENTO
1106,56200005,111,1/26/2022,08:57:00 AM,LPADOVINO,1,ERRO DE LANÇAMENTO
1108,56188056,-12,1/26/2022,07:56:06 AM,LPADOVINO,2,HOSPEDE NÃO CONSUMIU
111,56219431,-5.41,1/26/2022,02:39:02 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
111,56219431,-5.41,1/26/2022,02:39:02 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
111,56219431,0,1/26/2022,02:41:14 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
111,56219431,-0.01,1/26/2022,02:41:14 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
111,56219431,-5.15,1/26/2022,02:39:02 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
111,56219431,-103,1/26/2022,02:39:02 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
111,56219431,-108.25,1/26/2022,02:39:02 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
111,56219431,-108.25,1/26/2022,02:39:02 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1210,55755321,230.49,1/26/2022,03:00:03 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
207,55936199,2,1/26/2022,11:02:18 AM,JPALMEIDA,1,ERRO DE LANÇAMENTO
310,55077943,230.49,1/26/2022,02:50:40 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
310,55077943,-22.59,1/26/2022,02:50:40 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
501,55854400,237.03,1/26/2022,09:20:05 AM,LPADOVINO,1,HOSPEDE NÃO CONSUMIU
601,56249853,-106.52,1/26/2022,08:15:59 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
601,56249853,-5.33,1/26/2022,08:15:59 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
607,56200692,-10,1/26/2022,06:49:59 AM,RFELIZ,2,HOSPEDE NÃO CONSUMIU
607,56200692,40,1/26/2022,06:53:00 AM,RFELIZ,1,ERRO DE LANÇAMENTO
705,56153686,-179.91,1/26/2022,04:13:30 PM,CFIOR,1,ERRO DE LANÇAMENTO
705,56153686,-9,1/26/2022,04:13:30 PM,CFIOR,1,ERRO DE LANÇAMENTO
1001,55171729,-0.53,1/27/2022,10:45:02 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1001,55171729,-0.53,1/27/2022,10:45:02 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1001,55171729,-10.53,1/27/2022,10:45:02 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1001,55171729,-0.53,1/27/2022,10:45:04 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1001,55171729,-10.53,1/27/2022,10:45:02 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1001,55171729,-10.53,1/27/2022,10:45:02 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1001,55171729,-10.53,1/27/2022,10:45:02 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1001,55171729,-0.53,1/27/2022,10:45:02 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
202,56129017,-6,1/27/2022,08:24:59 AM,LPADOVINO,1,HOSPEDE NÃO CONSUMIU
202,56129017,1148.95,1/27/2022,02:05:32 AM,RFREITAS,1,Erro de Laçto
611,56187416,-24,1/27/2022,07:38:00 AM,LPADOVINO,4,HOSPEDE NÃO CONSUMIU
611,56209436,229.27,1/27/2022,12:00:19 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
611,56187416,-24,1/27/2022,07:38:00 AM,LPADOVINO,4,HOSPEDE NÃO CONSUMIU
801,56172737,-30,1/27/2022,01:14:47 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
801,56172737,-1.5,1/27/2022,01:14:47 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
806,55928471,-6,1/27/2022,09:52:22 AM,LPADOVINO,1,HOSPEDE NÃO CONSUMIU
911,55319483,-71.35,1/27/2022,02:55:59 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
911,55319483,437.32,1/27/2022,02:32:00 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
911,55319483,-3.57,1/27/2022,02:55:59 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
1004,56099908,36,1/28/2022,09:52:10 PM,CFIOR,1,ERRO DE LANÇAMENTO
1007,56161476,-8,1/28/2022,11:54:06 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
105,55444172,379.04,1/28/2022,02:30:18 AM,RFREITAS,1,Erro de Laçto
109,56135009,114,1/28/2022,09:55:39 PM,CFIOR,1,ERRO DE LANÇAMENTO
1106,54471141,564,1/28/2022,06:04:16 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
301,56241925,4,1/28/2022,10:31:16 AM,LPADOVINO,1,HOSPEDE NÃO CONSUMIU
301,56241925,-8,1/28/2022,10:31:16 AM,LPADOVINO,2,HOSPEDE NÃO CONSUMIU
309,55708838,16,1/28/2022,10:09:02 PM,CFIOR,1,ERRO DE LANÇAMENTO
309,56278012,375.92,1/28/2022,10:11:51 PM,CFIOR,1,ERRO DE LANÇAMENTO
505,55936636,-8,1/28/2022,08:17:59 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
505,55936636,-30,1/28/2022,08:17:59 AM,CFIOR,5,HOSPEDE NÃO CONSUMIU
505,55936636,-16,1/28/2022,08:17:59 AM,CFIOR,4,HOSPEDE NÃO CONSUMIU
505,55936636,-8,1/28/2022,08:17:59 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
605,55103502,0,1/28/2022,02:25:32 AM,RFREITAS,1,ERRO DE LANÇAMENTO
605,55103502,-0.01,1/28/2022,02:24:52 AM,RFREITAS,1,ERRO DE LANÇAMENTO
605,55103502,658.36,1/28/2022,02:23:35 AM,RFREITAS,1,Erro de Laçto
605,56231121,227.64,1/28/2022,01:30:00 AM,RFREITAS,1,ERRO DE LANÇAMENTO
605,55103502,-0.01,1/28/2022,02:25:30 AM,RFREITAS,1,ERRO DE LANÇAMENTO
702,55583504,141,1/28/2022,10:16:00 PM,CFIOR,1,ERRO DE LANÇAMENTO
802,56018320,569.1,1/28/2022,12:11:21 PM,LPADOVINO,1,AUTORIZADO PELO GERENT
810,56110359,-8,1/28/2022,08:45:44 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
901,56106416,-36,1/28/2022,08:08:00 AM,LPADOVINO,6,HOSPEDE NÃO CONSUMIU
903,56103360,-15,1/28/2022,08:12:59 AM,LPADOVINO,1,HOSPEDE NÃO CONSUMIU
905,56104510,-1.25,1/28/2022,08:01:00 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
905,56104510,-25,1/28/2022,08:01:00 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
905,56104510,-25,1/28/2022,08:01:00 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
905,56231148,202.44,1/28/2022,01:31:18 AM,RFREITAS,1,ERRO DE LANÇAMENTO
905,56104510,157.5,1/28/2022,11:11:50 PM,CFIOR,1,ERRO DE LANÇAMENTO
905,56104510,-1.25,1/28/2022,08:01:00 AM,CFIOR,1,HOSPEDE NÃO CONSUMIU
1011,55070671,-0.59,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-0.59,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:05 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
1011,55070671,-11.7,1/29/2022,12:38:07 PM,CFIOR,1,ERRO DO SISTEMA
102,55615791,-0.42,1/29/2022,10:01:48 AM,CFIOR,1,ERRO DE LANÇAMENTO
102,55615791,-0.02,1/29/2022,10:01:48 AM,CFIOR,1,ERRO DE LANÇAMENTO
103,56231911,-60,1/29/2022,11:18:23 AM,JPALMEIDA,1,AUTORIZADO PELO GERENT
103,56231911,60,1/29/2022,11:18:39 AM,JPALMEIDA,1,AUTORIZADO PELO GERENT
107,56266227,-211,1/29/2022,08:19:59 PM,CFIOR,1,ERRO DO SISTEMA
1203,55982530,830.8,1/29/2022,12:00:03 AM,RFREITAS,1,Erro de Laçto
501,56257392,-236.51,1/29/2022,01:00:59 AM,RFREITAS,1,ERRO DO SISTEMA
502,56158734,-6,1/29/2022,04:18:37 AM,RFREITAS,1,ERRO DE LANÇAMENTO
605,56292554,-177.8,1/29/2022,01:05:00 AM,RFREITAS,1,ERRO DO SISTEMA
709,56108664,-4,1/29/2022,03:17:00 AM,RFREITAS,1,HOSPEDE NÃO CONSUMIU
709,56108664,-6,1/29/2022,03:17:00 AM,RFREITAS,1,HOSPEDE NÃO CONSUMIU
709,56108664,-8,1/29/2022,03:17:00 AM,RFREITAS,1,HOSPEDE NÃO CONSUMIU
709,56108664,-4,1/29/2022,03:17:00 AM,RFREITAS,1,HOSPEDE NÃO CONSUMIU
710,56295588,576.6,1/29/2022,11:37:59 AM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
805,56176570,420,1/29/2022,01:27:28 PM,CALOLIVEIRA,1,Erro de Laçto
809,56301707,468.23,1/29/2022,04:12:15 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
903,56190255,210.47,1/29/2022,07:43:16 PM,CFIOR,1,Erro de Laçto
1209,56192126,-30,1/30/2022,04:25:43 PM,CFIOR,1,AUTORIZADO PELO GERENT
1209,56192126,-30,1/30/2022,04:25:45 PM,CFIOR,1,AUTORIZADO PELO GERENT
1209,56192126,-1.5,1/30/2022,04:25:45 PM,CFIOR,1,AUTORIZADO PELO GERENT
1209,56192126,-1.5,1/30/2022,04:25:45 PM,CFIOR,1,AUTORIZADO PELO GERENT
402,56039042,-25,1/30/2022,02:46:52 PM,CFIOR,1,HOSPEDE NÃO CONSUMIU
402,56039042,-1.25,1/30/2022,02:46:52 PM,CFIOR,1,HOSPEDE NÃO CONSUMIU
609,56008988,122.99,1/30/2022,02:45:46 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
1007,55875556,-8,1/31/2022,01:46:43 AM,PTANAKA,1,HOSPEDE NÃO CONSUMIU
1010,56344066,-25,1/31/2022,12:31:00 AM,RFREITAS,1,ERRO DE LANÇAMENTO
1010,56344066,-1.25,1/31/2022,12:31:00 AM,RFREITAS,1,ERRO DE LANÇAMENTO
1111,55772374,1042.64,1/31/2022,01:38:32 AM,RFREITAS,1,Erro de Laçto
605,55907156,58.25,1/31/2022,12:16:41 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
605,55907156,0.25,1/31/2022,12:16:41 PM,LPADOVINO,1,ERRO DE LANÇAMENTO
701,55772390,0,1/31/2022,01:36:18 AM,RFREITAS,1,ERRO DO SISTEMA
701,55772390,-0.01,1/31/2022,01:36:18 AM,RFREITAS,1,ERRO DO SISTEMA
701,55772390,948.16,1/31/2022,01:36:02 AM,RFREITAS,1,Erro de Laçto
711,55772382,0,1/31/2022,01:33:04 AM,RFREITAS,1,ERRO DO SISTEMA
711,55772382,-0.01,1/31/2022,01:33:04 AM,RFREITAS,1,ERRO DO SISTEMA
711,55772382,948.16,1/31/2022,01:32:47 AM,RFREITAS,1,Erro de Laçto
906,56183976,-20,1/31/2022,05:14:44 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
906,56183976,-20,1/31/2022,05:14:44 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
906,56183976,-1,1/31/2022,05:14:44 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
906,56183976,-1,1/31/2022,05:14:44 PM,CALOLIVEIRA,1,AUTORIZADO PELO GERENT
